date,AMTMNO,BOGMBASE,CPIAUCSL,GDPC1,HOUST,INDPRO,NCBCMDPMVCE,PCEC96,PPIACO,UNRATE
2014-07-07,546917.387,4005.726,237.491,18413.012,1065.452,102.764,28.407,12239.645,207.806,6.181
2014-07-08,544854.452,4008.497,237.489,18414.024,1062.194,102.759,28.401,12242.319,207.774,6.177
2014-07-09,542791.516,4011.268,237.488,18415.036,1058.935,102.753,28.395,12244.994,207.742,6.174
2014-07-10,540728.581,4014.039,237.487,18416.048,1055.677,102.748,28.388,12247.668,207.71,6.171
2014-07-11,538665.645,4016.81,237.486,18417.059,1052.419,102.743,28.382,12250.342,207.677,6.168
2014-07-12,536602.71,4019.581,237.485,18418.071,1049.161,102.737,28.376,12253.016,207.645,6.165
2014-07-13,534539.774,4022.352,237.483,18419.083,1045.903,102.732,28.369,12255.69,207.613,6.161
2014-07-14,532476.839,4025.123,237.482,18420.095,1042.645,102.727,28.363,12258.365,207.581,6.158
2014-07-15,530413.903,4027.894,237.481,18421.107,1039.387,102.722,28.357,12261.039,207.548,6.155
2014-07-16,528350.968,4030.665,237.48,18422.119,1036.129,102.716,28.35,12263.713,207.516,6.152
2014-07-17,526288.032,4033.435,237.478,18423.131,1032.871,102.711,28.344,12266.387,207.484,6.148
2014-07-18,524225.097,4036.206,237.477,18424.142,1029.613,102.706,28.338,12269.061,207.452,6.145
2014-07-19,522162.161,4038.977,237.476,18425.154,1026.355,102.701,28.331,12271.735,207.419,6.142
2014-07-20,520099.226,4041.748,237.475,18426.166,1023.097,102.695,28.325,12274.41,207.387,6.139
2014-07-21,518036.29,4044.519,237.473,18427.178,1019.839,102.69,28.319,12277.084,207.355,6.135
2014-07-22,515973.355,4047.29,237.472,18428.19,1016.581,102.685,28.312,12279.758,207.323,6.132
2014-07-23,513910.419,4050.061,237.471,18429.202,1013.323,102.68,28.306,12282.432,207.29,6.129
2014-07-24,511847.484,4052.832,237.47,18430.213,1010.065,102.674,28.3,12285.106,207.258,6.126
2014-07-25,509784.548,4055.603,237.469,18431.225,1006.806,102.669,28.293,12287.781,207.226,6.123
2014-07-26,507721.613,4058.374,237.467,18432.237,1003.548,102.664,28.287,12290.455,207.194,6.119
2014-07-27,505658.677,4061.145,237.466,18433.249,1000.29,102.659,28.281,12293.129,207.161,6.116
2014-07-28,503595.742,4063.916,237.465,18434.261,997.032,102.653,28.274,12295.803,207.129,6.113
2014-07-29,501532.806,4066.687,237.464,18435.273,993.774,102.648,28.268,12298.477,207.097,6.11
2014-07-30,499469.871,4069.458,237.462,18436.285,990.516,102.643,28.262,12301.152,207.065,6.106
2014-07-31,497406.935,4072.229,237.461,18437.296,987.258,102.637,28.255,12303.826,207.032,6.103
2014-08-01,495344.0,4075.0,237.46,18438.308,984.0,102.632,28.249,12306.5,207.0,6.1
2014-08-02,495265.581,4074.168,237.461,18439.32,985.258,102.642,28.243,12306.619,206.981,6.094
2014-08-03,495187.161,4073.335,237.461,18440.332,986.516,102.652,28.236,12306.739,206.961,6.087
2014-08-04,495108.742,4072.503,237.462,18441.344,987.774,102.662,28.23,12306.858,206.942,6.081
2014-08-05,495030.323,4071.671,237.462,18442.356,989.032,102.672,28.224,12306.977,206.923,6.074
2014-08-06,494951.903,4070.839,237.463,18443.368,990.29,102.682,28.217,12307.097,206.903,6.068
2014-08-07,494873.484,4070.006,237.463,18444.379,991.548,102.692,28.211,12307.216,206.884,6.061
2014-08-08,494795.065,4069.174,237.464,18445.391,992.806,102.702,28.205,12307.335,206.865,6.055
2014-08-09,494716.645,4068.342,237.464,18446.403,994.065,102.712,28.198,12307.455,206.845,6.048
2014-08-10,494638.226,4067.51,237.465,18447.415,995.323,102.722,28.192,12307.574,206.826,6.042
2014-08-11,494559.806,4066.677,237.465,18448.427,996.581,102.732,28.186,12307.694,206.806,6.035
2014-08-12,494481.387,4065.845,237.466,18449.439,997.839,102.742,28.179,12307.813,206.787,6.029
2014-08-13,494402.968,4065.013,237.467,18450.45,999.097,102.752,28.173,12307.932,206.768,6.023
2014-08-14,494324.548,4064.181,237.467,18451.462,1000.355,102.762,28.167,12308.052,206.748,6.016
2014-08-15,494246.129,4063.348,237.468,18452.474,1001.613,102.772,28.16,12308.171,206.729,6.01
2014-08-16,494167.71,4062.516,237.468,18453.486,1002.871,102.782,28.154,12308.29,206.71,6.003
2014-08-17,494089.29,4061.684,237.469,18454.498,1004.129,102.792,28.148,12308.41,206.69,5.997
2014-08-18,494010.871,4060.852,237.469,18455.51,1005.387,102.802,28.141,12308.529,206.671,5.99
2014-08-19,493932.452,4060.019,237.47,18456.522,1006.645,102.812,28.135,12308.648,206.652,5.984
2014-08-20,493854.032,4059.187,237.47,18457.533,1007.903,102.822,28.129,12308.768,206.632,5.977
2014-08-21,493775.613,4058.355,237.471,18458.545,1009.161,102.832,28.122,12308.887,206.613,5.971
2014-08-22,493697.194,4057.523,237.472,18459.557,1010.419,102.842,28.116,12309.006,206.594,5.965
2014-08-23,493618.774,4056.69,237.472,18460.569,1011.677,102.852,28.11,12309.126,206.574,5.958
2014-08-24,493540.355,4055.858,237.473,18461.581,1012.935,102.862,28.103,12309.245,206.555,5.952
2014-08-25,493461.935,4055.026,237.473,18462.593,1014.194,102.872,28.097,12309.365,206.535,5.945
2014-08-26,493383.516,4054.194,237.474,18463.604,1015.452,102.882,28.091,12309.484,206.516,5.939
2014-08-27,493305.097,4053.361,237.474,18464.616,1016.71,102.892,28.084,12309.603,206.497,5.932
2014-08-28,493226.677,4052.529,237.475,18465.628,1017.968,102.902,28.078,12309.723,206.477,5.926
2014-08-29,493148.258,4051.697,237.475,18466.64,1019.226,102.912,28.072,12309.842,206.458,5.919
2014-08-30,493069.839,4050.865,237.476,18467.652,1020.484,102.922,28.065,12309.961,206.439,5.913
2014-08-31,492991.419,4050.032,237.476,18468.664,1021.742,102.932,28.059,12310.081,206.419,5.906
2014-09-01,492913.0,4049.2,237.477,18469.676,1023.0,102.942,28.053,12310.2,206.4,5.9
2014-09-02,492660.667,4047.61,237.475,18470.687,1024.7,102.942,28.046,12312.83,206.3,5.893
2014-09-03,492408.333,4046.02,237.474,18471.699,1026.4,102.943,28.04,12315.46,206.2,5.887
2014-09-04,492156.0,4044.43,237.472,18472.711,1028.1,102.944,28.034,12318.09,206.1,5.88
2014-09-05,491903.667,4042.84,237.471,18473.723,1029.8,102.944,28.027,12320.72,206.0,5.873
2014-09-06,491651.333,4041.25,237.469,18474.735,1031.5,102.945,28.021,12323.35,205.9,5.867
2014-09-07,491399.0,4039.66,237.468,18475.747,1033.2,102.946,28.015,12325.98,205.8,5.86
2014-09-08,491146.667,4038.07,237.466,18476.758,1034.9,102.946,28.008,12328.61,205.7,5.853
2014-09-09,490894.333,4036.48,237.464,18477.77,1036.6,102.947,28.002,12331.24,205.6,5.847
2014-09-10,490642.0,4034.89,237.463,18478.782,1038.3,102.948,27.996,12333.87,205.5,5.84
2014-09-11,490389.667,4033.3,237.461,18479.794,1040.0,102.948,27.989,12336.5,205.4,5.833
2014-09-12,490137.333,4031.71,237.46,18480.806,1041.7,102.949,27.983,12339.13,205.3,5.827
2014-09-13,489885.0,4030.12,237.458,18481.818,1043.4,102.949,27.977,12341.76,205.2,5.82
2014-09-14,489632.667,4028.53,237.457,18482.83,1045.1,102.95,27.97,12344.39,205.1,5.813
2014-09-15,489380.333,4026.94,237.455,18483.841,1046.8,102.951,27.964,12347.02,205.0,5.807
2014-09-16,489128.0,4025.35,237.454,18484.853,1048.5,102.951,27.958,12349.65,204.9,5.8
2014-09-17,488875.667,4023.76,237.452,18485.865,1050.2,102.952,27.951,12352.28,204.8,5.793
2014-09-18,488623.333,4022.17,237.45,18486.877,1051.9,102.953,27.945,12354.91,204.7,5.787
2014-09-19,488371.0,4020.58,237.449,18487.889,1053.6,102.953,27.939,12357.54,204.6,5.78
2014-09-20,488118.667,4018.99,237.447,18488.901,1055.3,102.954,27.932,12360.17,204.5,5.773
2014-09-21,487866.333,4017.4,237.446,18489.913,1057.0,102.955,27.926,12362.8,204.4,5.767
2014-09-22,487614.0,4015.81,237.444,18490.924,1058.7,102.955,27.92,12365.43,204.3,5.76
2014-09-23,487361.667,4014.22,237.443,18491.936,1060.4,102.956,27.913,12368.06,204.2,5.753
2014-09-24,487109.333,4012.63,237.441,18492.948,1062.1,102.957,27.907,12370.69,204.1,5.747
2014-09-25,486857.0,4011.04,237.439,18493.96,1063.8,102.957,27.901,12373.32,204.0,5.74
2014-09-26,486604.667,4009.45,237.438,18494.972,1065.5,102.958,27.894,12375.95,203.9,5.733
2014-09-27,486352.333,4007.86,237.436,18495.984,1067.2,102.959,27.888,12378.58,203.8,5.727
2014-09-28,486100.0,4006.27,237.435,18496.995,1068.9,102.959,27.882,12381.21,203.7,5.72
2014-09-29,485847.667,4004.68,237.433,18498.007,1070.6,102.96,27.875,12383.84,203.6,5.713
2014-09-30,485595.333,4003.09,237.432,18499.019,1072.3,102.96,27.869,12386.47,203.5,5.707
2014-10-01,485343.0,4001.5,237.43,18500.031,1074.0,102.961,27.863,12389.1,203.4,5.7
2014-10-02,485035.29,3995.981,237.416,18501.842,1071.645,102.982,27.866,12390.116,203.319,5.703
2014-10-03,484727.581,3990.461,237.401,18503.653,1069.29,103.002,27.869,12391.132,203.239,5.706
2014-10-04,484419.871,3984.942,237.387,18505.463,1066.935,103.023,27.872,12392.148,203.158,5.71
2014-10-05,484112.161,3979.423,237.372,18507.274,1064.581,103.043,27.875,12393.165,203.077,5.713
2014-10-06,483804.452,3973.903,237.358,18509.085,1062.226,103.064,27.878,12394.181,202.997,5.716
2014-10-07,483496.742,3968.384,237.343,18510.896,1059.871,103.084,27.881,12395.197,202.916,5.719
2014-10-08,483189.032,3962.865,237.329,18512.706,1057.516,103.105,27.884,12396.213,202.835,5.723
2014-10-09,482881.323,3957.345,237.315,18514.517,1055.161,103.125,27.887,12397.229,202.755,5.726
2014-10-10,482573.613,3951.826,237.3,18516.328,1052.806,103.146,27.891,12398.245,202.674,5.729
2014-10-11,482265.903,3946.306,237.286,18518.139,1050.452,103.166,27.894,12399.261,202.594,5.732
2014-10-12,481958.194,3940.787,237.271,18519.949,1048.097,103.187,27.897,12400.277,202.513,5.735
2014-10-13,481650.484,3935.268,237.257,18521.76,1045.742,103.208,27.9,12401.294,202.432,5.739
2014-10-14,481342.774,3929.748,237.243,18523.571,1043.387,103.228,27.903,12402.31,202.352,5.742
2014-10-15,481035.065,3924.229,237.228,18525.382,1041.032,103.249,27.906,12403.326,202.271,5.745
2014-10-16,480727.355,3918.71,237.214,18527.192,1038.677,103.269,27.909,12404.342,202.19,5.748
2014-10-17,480419.645,3913.19,237.199,18529.003,1036.323,103.29,27.912,12405.358,202.11,5.752
2014-10-18,480111.935,3907.671,237.185,18530.814,1033.968,103.31,27.915,12406.374,202.029,5.755
2014-10-19,479804.226,3902.152,237.17,18532.625,1031.613,103.331,27.918,12407.39,201.948,5.758
2014-10-20,479496.516,3896.632,237.156,18534.435,1029.258,103.351,27.921,12408.406,201.868,5.761
2014-10-21,479188.806,3891.113,237.142,18536.246,1026.903,103.372,27.924,12409.423,201.787,5.765
2014-10-22,478881.097,3885.594,237.127,18538.057,1024.548,103.392,27.927,12410.439,201.706,5.768
2014-10-23,478573.387,3880.074,237.113,18539.868,1022.194,103.413,27.931,12411.455,201.626,5.771
2014-10-24,478265.677,3874.555,237.098,18541.678,1019.839,103.433,27.934,12412.471,201.545,5.774
2014-10-25,477957.968,3869.035,237.084,18543.489,1017.484,103.454,27.937,12413.487,201.465,5.777
2014-10-26,477650.258,3863.516,237.07,18545.3,1015.129,103.475,27.94,12414.503,201.384,5.781
2014-10-27,477342.548,3857.997,237.055,18547.111,1012.774,103.495,27.943,12415.519,201.303,5.784
2014-10-28,477034.839,3852.477,237.041,18548.922,1010.419,103.516,27.946,12416.535,201.223,5.787
2014-10-29,476727.129,3846.958,237.026,18550.732,1008.065,103.536,27.949,12417.552,201.142,5.79
2014-10-30,476419.419,3841.439,237.012,18552.543,1005.71,103.557,27.952,12418.568,201.061,5.794
2014-10-31,476111.71,3835.919,236.997,18554.354,1003.355,103.577,27.955,12419.584,200.981,5.797
2014-11-01,475804.0,3830.4,236.983,18556.165,1001.0,103.598,27.958,12420.6,200.9,5.8
2014-11-02,475441.633,3833.87,236.959,18557.975,1003.4,103.598,27.961,12421.75,200.77,5.793
2014-11-03,475079.267,3837.34,236.934,18559.786,1005.8,103.599,27.964,12422.9,200.64,5.787
2014-11-04,474716.9,3840.81,236.91,18561.597,1008.2,103.6,27.968,12424.05,200.51,5.78
2014-11-05,474354.533,3844.28,236.886,18563.408,1010.6,103.6,27.971,12425.2,200.38,5.773
2014-11-06,473992.167,3847.75,236.861,18565.218,1013.0,103.601,27.974,12426.35,200.25,5.767
2014-11-07,473629.8,3851.22,236.837,18567.029,1015.4,103.601,27.977,12427.5,200.12,5.76
2014-11-08,473267.433,3854.69,236.812,18568.84,1017.8,103.602,27.98,12428.65,199.99,5.753
2014-11-09,472905.067,3858.16,236.788,18570.651,1020.2,103.602,27.983,12429.8,199.86,5.747
2014-11-10,472542.7,3861.63,236.764,18572.461,1022.6,103.603,27.986,12430.95,199.73,5.74
2014-11-11,472180.333,3865.1,236.739,18574.272,1025.0,103.604,27.989,12432.1,199.6,5.733
2014-11-12,471817.967,3868.57,236.715,18576.083,1027.4,103.604,27.992,12433.25,199.47,5.727
2014-11-13,471455.6,3872.04,236.691,18577.894,1029.8,103.605,27.995,12434.4,199.34,5.72
2014-11-14,471093.233,3875.51,236.666,18579.704,1032.2,103.605,27.998,12435.55,199.21,5.713
2014-11-15,470730.867,3878.98,236.642,18581.515,1034.6,103.606,28.001,12436.7,199.08,5.707
2014-11-16,470368.5,3882.45,236.618,18583.326,1037.0,103.606,28.005,12437.85,198.95,5.7
2014-11-17,470006.133,3885.92,236.593,18585.137,1039.4,103.607,28.008,12439.0,198.82,5.693
2014-11-18,469643.767,3889.39,236.569,18586.948,1041.8,103.608,28.011,12440.15,198.69,5.687
2014-11-19,469281.4,3892.86,236.544,18588.758,1044.2,103.608,28.014,12441.3,198.56,5.68
2014-11-20,468919.033,3896.33,236.52,18590.569,1046.6,103.609,28.017,12442.45,198.43,5.673
2014-11-21,468556.667,3899.8,236.496,18592.38,1049.0,103.609,28.02,12443.6,198.3,5.667
2014-11-22,468194.3,3903.27,236.471,18594.191,1051.4,103.61,28.023,12444.75,198.17,5.66
2014-11-23,467831.933,3906.74,236.447,18596.001,1053.8,103.61,28.026,12445.9,198.04,5.653
2014-11-24,467469.567,3910.21,236.423,18597.812,1056.2,103.611,28.029,12447.05,197.91,5.647
2014-11-25,467107.2,3913.68,236.398,18599.623,1058.6,103.612,28.032,12448.2,197.78,5.64
2014-11-26,466744.833,3917.15,236.374,18601.434,1061.0,103.612,28.035,12449.35,197.65,5.633
2014-11-27,466382.467,3920.62,236.349,18603.244,1063.4,103.613,28.038,12450.5,197.52,5.627
2014-11-28,466020.1,3924.09,236.325,18605.055,1065.8,103.613,28.042,12451.65,197.39,5.62
2014-11-29,465657.733,3927.56,236.301,18606.866,1068.2,103.614,28.045,12452.8,197.26,5.613
